Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,811014,1,727TNSDL54,727TNSDL54,G,0.01,
BSE,811013,1,723GJSDL27,723GJSDL27,G,0.01,
BSE,811012,1,739TNSDL32,739TNSDL32,G,0.01,
BSE,811011,1,737RJSDL39,737RJSDL39,G,0.01,
BSE,811010,1,741RJSDL34,741RJSDL34,G,0.01,
BSE,811009,1,745APSDL33,745APSDL33,G,0.01,
BSE,811008,1,743TGNSDL41,743TGNSDL41,G,0.01,
BSE,811007,1,743TAMSDL34,743TAMSDL34,G,0.01,
BSE,811006,1,749TN44,749TN44,G,0.01,
BSE,811005,1,747KL50,747KL50,G,0.01,
BSE,811004,1,752RJ34,752RJ34,G,0.01,
BSE,811003,1,753AP36,753AP36,G,0.01,
BSE,811002,1,75AP32,75AP32,G,0.01,
BSE,811001,1,75TN31,75TN31,G,0.01,
BSE,811000,1,749TN34,749TN34,G,0.01,
BSE,810999,1,742MH37,742MH37,G,0.01,
BSE,810998,1,736TN54,736TN54,G,0.01,
BSE,810997,1,737KA38A,737KA38A,G,0.05,
BSE,810996,1,737KA37,737KA37,G,0.01,
BSE,810995,1,736KA34,736KA34,G,0.01,
BSE,810994,1,743MH35,743MH35,G,0.05,
BSE,810993,1,742GJ33,742GJ33,G,0.01,
BSE,810992,1,744TS46,744TS46,G,0.01,
BSE,810991,1,749MH36,749MH36,G,0.01,
BSE,810990,1,748MH35,748MH35,G,0.01,
BSE,810989,1,742GJ31,742GJ31,G,0.01,
BSE,810988,1,76TN31,76TN31,G,0.01,
BSE,810987,1,763MH36,763MH36,G,0.01,
BSE,810986,1,76GJ33,76GJ33,G,0.01,
BSE,810985,1,767KA42,767KA42,G,0.01,
BSE,810984,1,763GJ34,763GJ34,G,0.01,
BSE,810983,1,763GJ33,763GJ33,G,0.01,
BSE,810982,1,773MH36,773MH36,G,0.01,
BSE,810981,1,766GJ32,766GJ32,G,0.01,
BSE,810980,1,764GJ31,764GJ31,G,0.01,
BSE,810979,1,774KA34,774KA34,G,0.05,
BSE,810978,1,74GJ26,74GJ26,G,0.05,
BSE,810977,1,767GA33A,767GA33A,G,0.01,
BSE,810976,1,755GJ31,755GJ31,G,0.01,
BSE,810975,1,766GJ30A,766GJ30A,G,0.01,
BSE,810974,1,769KA33A,769KA33A,G,0.01,
BSE,810973,1,765GJ29A,765GJ29A,G,0.01,
BSE,810972,1,758GJ26,758GJ26,G,0.01,
BSE,810971,1,77MH33A,77MH33A,G,0.01,
BSE,810970,1,765TN30,765TN30,G,0.01,
BSE,810969,1,77MH34,77MH34,G,0.05,
BSE,810968,1,771MH33,771MH33,G,0.05,
BSE,810967,1,77KA33,77KA33,G,0.01,
BSE,810966,1,747MH34,747MH34,G,0.01,
BSE,810965,1,746MH33,746MH33,G,0.01,
BSE,810964,1,745GJ31,745GJ31,G,0.01,
BSE,810963,1,744AP36,744AP36,G,0.01,
BSE,810962,1,743TN33,743TN33,G,0.01,
BSE,810961,1,744TN33B,744TN33B,G,0.05,
BSE,810960,1,743TN43,743TN43,G,0.01,
BSE,810959,1,739TN33B,739TN33B,G,0.01,
BSE,810958,1,732MH32,732MH32,G,0.01,
BSE,810956,1,733MH31,733MH31,G,0.01,
BSE,810955,1,736KL38,736KL38,G,0.01,
BSE,810954,1,744HR32,744HR32,G,0.01,
BSE,810953,1,74MH32,74MH32,G,0.01,
BSE,810952,1,735TN33,735TN33,G,0.01,
BSE,810951,1,718GJ28,718GJ28,G,0.01,
BSE,810950,1,729KL49,729KL49,G,0.01,
BSE,810949,1,72MH28,72MH28,G,0.01,
BSE,810948,1,727GJ31,727GJ31,G,0.01,
BSE,810947,1,739TN33,739TN33,G,0.01,
BSE,810946,1,747AP37,747AP37,G,0.01,
BSE,810945,1,738GJ30,738GJ30,G,0.01,
BSE,810944,1,761TS44,761TS44,G,0.01,
BSE,810943,1,736MH28,736MH28,G,0.05,
BSE,810942,1,771AP33A,771AP33A,G,0.05,
BSE,810941,1,777MP47,777MP47,G,0.01,
BSE,810940,1,749GJ28,749GJ28,G,0.01,
BSE,810939,1,773MH32,773MH32,G,0.05,
BSE,810938,1,772MH32,772MH32,G,0.05,
BSE,810937,1,778TS34,778TS34,G,0.05,
BSE,810936,1,774MP43,774MP43,G,0.01,
BSE,810935,1,768GJ33,768GJ33,G,0.05,
BSE,810934,1,769MH31,769MH31,G,0.05,
BSE,810933,1,772GJ35,772GJ35,G,0.01,
BSE,810932,1,77MH31,77MH31,G,0.01,
BSE,810931,1,771GJ34,771GJ34,G,0.01,
BSE,810930,1,774MH33,774MH33,G,0.01,
BSE,810929,1,771GJ33,771GJ33,G,0.01,
BSE,810928,1,772MH31,772MH31,G,0.05,
BSE,810927,1,759MP38,759MP38,G,0.01,
BSE,810926,1,766GJ30,766GJ30,G,0.05,
BSE,810925,1,762MP34,762MP34,G,0.01,
BSE,810924,1,768GJ30,768GJ30,G,0.01,
BSE,810923,1,76GJ35,76GJ35,G,0.01,
BSE,810922,1,765GJ33,765GJ33,G,0.05,
BSE,810921,1,763GJ32,763GJ32,G,0.01,
BSE,810920,1,762TN43,762TN43,G,0.01,
BSE,810919,1,757TN33,757TN33,G,0.01,
BSE,810918,1,764KL34,764KL34,G,0.01,
BSE,810917,1,76KA33,76KA33,G,0.01,
BSE,810916,1,757GJ31,757GJ31,G,0.01,
BSE,810915,1,76KA32,76KA32,G,0.01,
BSE,810914,1,768KA34,768KA34,G,0.05,
BSE,810913,1,763KA39,763KA39,G,0.01,
BSE,810912,1,759KA38,759KA38,G,0.01,
BSE,810911,1,76GJ32,76GJ32,G,0.05,
BSE,810910,1,763KA37,763KA37,G,0.05,
BSE,810909,1,766KA42,766KA42,G,0.01,
BSE,810908,1,774KA37,774KA37,G,0.01,
BSE,810907,1,763TN47,763TN47,G,0.01,
BSE,810906,1,767KA32,767KA32,G,0.01,
BSE,810905,1,78TN42,78TN42,G,0.05,
BSE,810904,1,757GJ26,757GJ26,G,0.01,
BSE,810903,1,782RJ32,782RJ32,G,0.01,
BSE,810902,1,78KL45,78KL45,G,0.01,
BSE,810901,1,788MP33,788MP33,G,0.01,
BSE,810900,1,783TN42,783TN42,G,0.01,
BSE,810898,1,778MH30,778MH30,G,0.05,
BSE,810897,1,762GJ29,762GJ29,G,0.01,
BSE,810896,1,741GJ26,741GJ26,G,0.01,
BSE,810895,1,77MH30,77MH30,G,0.01,
BSE,810894,1,781UP34,781UP34,G,0.01,
BSE,810893,1,781GJ32,781GJ32,G,0.01,
BSE,810892,1,77KL47,77KL47,G,0.01,
BSE,810891,1,775GJ32,775GJ32,G,0.01,
BSE,810890,1,776MH30,776MH30,G,0.05,
BSE,810889,1,769KL40,769KL40,G,0.01,
BSE,810888,1,764MH32,764MH32,G,0.01,
BSE,810887,1,762MH30A,762MH30A,G,0.05,
BSE,810886,1,749GJ26,749GJ26,G,0.01,
BSE,810885,1,764TN29,764TN29,G,0.01,
BSE,810884,1,756TS40,756TS40,G,0.01,
BSE,810883,1,746TS48,746TS48,G,0.01,
BSE,810882,1,746MP32,746MP32,G,0.01,
BSE,810881,1,758AP42,758AP42,G,0.01,
BSE,810880,1,758AP40,758AP40,G,0.01,
BSE,810879,1,77TN42,77TN42,G,0.01,
BSE,810878,1,761TN32,761TN32,G,0.01,
BSE,810877,1,776KL38,776KL38,G,0.05,
BSE,810876,1,785KL35,785KL35,G,0.01,
BSE,810875,1,774AP38,774AP38,G,0.01,
BSE,810874,1,76TN32,76TN32,G,0.05,
BSE,810873,1,773GJ32,773GJ32,G,0.05,
BSE,810872,1,782AP42,782AP42,G,0.01,
BSE,810871,1,764TN32,764TN32,G,0.05,
BSE,810870,1,761GJ32,761GJ32,G,0.05,
BSE,810869,1,804AP37,804AP37,G,0.01,
BSE,810868,1,777GJ32,777GJ32,G,0.05,
BSE,810867,1,78TN32A,78TN32A,G,0.01,
BSE,810866,1,795TS35,795TS35,G,0.01,
BSE,810865,1,78GJ32A,78GJ32A,G,0.05,
BSE,810864,1,787TN33,787TN33,G,0.01,
BSE,810863,1,795AP40A,795AP40A,G,0.05,
BSE,810862,1,765GJ29,765GJ29,G,0.01,
BSE,810861,1,782GJ32,782GJ32,G,0.01,
BSE,810860,1,769KSDL27,769KSDL27,G,0.05,
BSE,810859,1,785AP37,785AP37,G,0.05,
BSE,810858,1,784TN52,784TN52,G,0.01,
BSE,810857,1,804AP42,804AP42,G,0.01,
BSE,810856,1,804AP41,804AP41,G,0.05,
BSE,810855,1,794TN32,794TN32,G,0.05,
BSE,810854,1,799TN42,799TN42,G,0.01,
BSE,810853,1,789MH32,789MH32,G,0.01,
BSE,810852,1,786MH30,786MH30,G,0.05,
BSE,810851,1,803AP35,803AP35,G,0.01,
BSE,810850,1,78GJ32,78GJ32,G,0.01,
BSE,810849,1,79AP34,79AP34,G,0.01,
BSE,810848,1,772MH34,772MH34,G,0.01,
BSE,810847,1,770MH32,770MH32,G,0.01,
BSE,810846,1,771AP32,771AP32,G,0.01,
BSE,810845,1,763AP30,763AP30,G,0.01,
BSE,810844,1,763MH30,763MH30,G,0.01,
BSE,810843,1,778AP42,778AP42,G,0.01,
BSE,810842,1,778AP41,778AP41,G,0.01,
BSE,810841,1,776AP32,776AP32,G,0.01,
BSE,810840,1,745AP37,745AP37,G,0.01,
BSE,810839,1,752AP38,752AP38,G,0.01,
BSE,810838,1,718MH30,718MH30,G,0.01,
BSE,810837,1,734AP40,734AP40,G,0.01,
BSE,810836,1,74KL37,74KL37,G,0.01,
BSE,810835,1,739TN42,739TN42,G,0.01,
BSE,810834,1,729GJ32,729GJ32,G,0.01,
BSE,810833,1,713TN30,713TN30,G,0.01,
BSE,810832,1,74TN42,74TN42,G,0.05,
BSE,810831,1,737RJ34,737RJ34,G,0.01,
BSE,810830,1,742KL34,742KL34,G,0.01,
BSE,810829,1,739TN52,739TN52,G,0.01,
BSE,810828,1,719TN42,719TN42,G,0.01,
BSE,810827,1,719TN32,719TN32,G,0.05,
BSE,810826,1,731AP42,731AP42,G,0.01,
BSE,810825,1,748AP38,748AP38,G,0.01,
BSE,810824,1,725GJ32,725GJ32,G,0.01,
BSE,810823,1,712GJ32,712GJ32,G,0.01,
BSE,810822,1,709GJ32,709GJ32,G,0.01,
BSE,810821,1,713KA38,713KA38,G,0.01,
BSE,810820,1,706GJ32,706GJ32,G,0.01,
BSE,810819,1,716KA36,716KA36,G,0.01,
BSE,810818,1,730KA32,730KA32,G,0.01,
BSE,810817,1,744KA35,744KA35,G,0.01,
BSE,810816,1,721RJ32,721RJ32,G,0.01,
BSE,810815,1,732KA34,732KA34,G,0.05,
BSE,810814,1,733MP42,733MP42,G,0.01,
BSE,810813,1,724RJ32,724RJ32,G,0.01,
BSE,810812,1,737KA38,737KA38,G,0.01,
BSE,810811,1,733KA40,733KA40,G,0.01,
BSE,810810,1,735KA36,735KA36,G,0.01,
BSE,810809,1,733KA37,733KA37,G,0.01,
BSE,810808,1,704TN30,704TN30,G,0.01,
BSE,810807,1,731KA35,731KA35,G,0.01,
BSE,810806,1,718KA33,718KA33,G,0.01,
BSE,810805,1,722KA35,722KA35,G,0.01,
BSE,810804,1,712KA34,712KA34,G,0.05,
BSE,810803,1,707TN38,707TN38,G,0.01,
BSE,810802,1,702KA33,702KA33,G,0.01,
BSE,810801,1,683TN31A,683TN31A,G,0.01,
BSE,810800,1,689KA33,689KA33,G,0.01,
BSE,810799,1,666TN29,666TN29,G,0.01,
BSE,810798,1,688KA32,688KA32,G,0.01,
BSE,810797,1,692AP41,692AP41,G,0.01,
BSE,810796,1,699TN41,699TN41,G,0.05,
BSE,810795,1,687KA31,687KA31,G,0.01,
BSE,810794,1,699TS43,699TS43,G,0.01,
BSE,810793,1,671TN29,671TN29,G,0.01,
BSE,810792,1,69KA31,69KA31,G,0.01,
BSE,810791,1,692RJ31,692RJ31,G,0.01,
BSE,810790,1,70AP38A,70AP38A,G,0.01,
BSE,810789,1,708AP35,708AP35,G,0.01,
BSE,810788,1,634RJ27,634RJ27,G,0.01,
BSE,810787,1,693GJ31A,693GJ31A,G,0.01,
BSE,810786,1,696TN51,696TN51,G,0.01,
BSE,810785,1,702AP37,702AP37,G,0.01,
BSE,810784,1,708KA34A,708KA34A,G,0.01,
BSE,810783,1,703KA32,703KA32,G,0.01,
BSE,810782,1,675GJ29,675GJ29,G,0.01,
BSE,810781,1,714AP41A,714AP41A,G,0.01,
BSE,810780,1,601RJ26,601RJ26,G,0.01,
BSE,810779,1,689GJ31,689GJ31,G,0.01,
BSE,810778,1,693KA32,693KA32,G,0.01,
BSE,810777,1,704AP34,704AP34,G,0.01,
BSE,810776,1,709AP39,709AP39,G,0.01,
BSE,810775,1,686AP35,686AP35,G,0.01,
BSE,810774,1,698AP36,698AP36,G,0.05,
BSE,810773,1,691MH34,691MH34,G,0.01,
BSE,810772,1,691MH33,691MH33,G,0.01,
BSE,810771,1,684GJ31A,684GJ31A,G,0.01,
BSE,810770,1,687RJ31,687RJ31,G,0.01,
BSE,810769,1,705TS35,705TS35,G,0.01,
BSE,810768,1,691RJ31A,691RJ31A,G,0.01,
BSE,810767,1,695TN31B,695TN31B,G,0.01,
BSE,810766,1,638MH27,638MH27,G,0.01,
BSE,810765,1,697TN31B,697TN31B,G,0.01,
BSE,810764,1,643MH27,643MH27,G,0.01,
BSE,810763,1,70TN31,70TN31,G,0.01,
BSE,810762,1,624MH26,624MH26,G,0.01,
BSE,810761,1,698GJ31,698GJ31,G,0.01,
BSE,810760,1,714AP41,714AP41,G,0.01,
BSE,810759,1,698TN31A,698TN31A,G,0.01,
BSE,810758,1,71MH36,71MH36,G,0.01,
BSE,810757,1,697TN31A,697TN31A,G,0.01,
BSE,810756,1,724TN51,724TN51,G,0.01,
BSE,810755,1,697TN31,697TN31,G,0.01,
BSE,810754,1,678MH31,678MH31,G,0.01,
BSE,810753,1,714AP36,714AP36,G,0.01,
BSE,810752,1,712AP35,712AP35,G,0.01,
BSE,810751,1,695MH31,695MH31,G,0.01,
BSE,810750,1,695GJ31,695GJ31,G,0.01,
BSE,810749,1,715AP37,715AP37,G,0.01,
BSE,810748,1,701MH32,701MH32,G,0.01,
BSE,810747,1,713RJ41,713RJ41,G,0.01,
BSE,810746,1,695MH32,695MH32,G,0.01,
BSE,810745,1,706KL41,706KL41,G,0.01,
BSE,810744,1,704RJ36,704RJ36,G,0.01,
BSE,810743,1,683MH31,683MH31,G,0.01,
BSE,810742,1,689MH32,689MH32,G,0.01,
BSE,810741,1,709KL36,709KL36,G,0.01,
BSE,810740,1,68MH31,68MH31,G,0.01,
BSE,810739,1,683MH32B,683MH32B,G,0.01,
BSE,810738,1,675GJ31,675GJ31,G,0.01,
BSE,810737,1,663TN55,663TN55,G,0.01,
BSE,810736,1,707RJ46,707RJ46,G,0.01,
BSE,810735,1,68RJ31,68RJ31,G,0.01,
BSE,810734,1,672GJ30,672GJ30,G,0.05,
BSE,810733,1,705TS41,705TS41,G,0.01,
BSE,810732,1,684RJ31,684RJ31,G,0.01,
BSE,810731,1,703TN51,703TN51,G,0.01,
BSE,810730,1,686MH32,686MH32,G,0.05,
BSE,810729,1,697TN46,697TN46,G,0.01,
BSE,810728,1,683MH32A,683MH32A,G,0.01,
BSE,810727,1,696TN56,696TN56,G,0.01,
BSE,810726,1,687MH33A,687MH33A,G,0.01,
BSE,810725,1,688MH33,688MH33,G,0.01,
BSE,810724,1,693GJ31,693GJ31,G,0.05,
BSE,810723,1,687MH33,687MH33,G,0.01,
BSE,810722,1,682RJ31,682RJ31,G,0.05,
BSE,810721,1,678RJ31,678RJ31,G,0.01,
BSE,810720,1,686PN33,686PN33,G,0.01,
BSE,810719,1,684GJ31,684GJ31,G,0.01,
BSE,810718,1,705RJ31,705RJ31,G,0.01,
BSE,810717,1,76GJSDL26,76GJSDL26,G,0.01,
BSE,810710,1,719KA40,719KA40,G,0.01,
BSE,810708,1,711GJ31,711GJ31,G,0.01,
BSE,810707,1,724KA38,724KA38,G,0.01,
BSE,810705,1,708GJ31,708GJ31,G,0.05,
BSE,810704,1,729KA39,729KA39,G,0.01,
BSE,810703,1,724KA37,724KA37,G,0.01,
BSE,810702,1,729KA36,729KA36,G,0.01,
BSE,810701,1,724RJ36,724RJ36,G,0.01,
BSE,810700,1,722KA38A,722KA38A,G,0.05,
BSE,810699,1,657TN31,657TN31,G,0.01,
BSE,810698,1,735KA40,735KA40,G,0.05,
BSE,810697,1,708MH31,708MH31,G,0.01,
BSE,810696,1,707GJ31,707GJ31,G,0.01,
BSE,810695,1,695RJ31,695RJ31,G,0.01,
BSE,810694,1,695TN31,695TN31,G,0.05,
BSE,810693,1,697RJ51A,697RJ51A,G,0.01,
BSE,810692,1,703RJSDL36,703RJSDL36,G,0.01,
BSE,810691,1,661MP37,661MP37,G,0.01,
BSE,810690,1,653TN31,653TN31,G,0.01,
BSE,810689,1,662KA32A,662KA32A,G,0.01,
BSE,810688,1,663KA34,663KA34,G,0.01,
BSE,810687,1,665KA35,665KA35,G,0.01,
BSE,810686,1,652KA30,652KA30,G,0.01,
BSE,810685,1,668KA36,668KA36,G,0.01,
BSE,810684,1,654KA30,654KA30,G,0.01,
BSE,810683,1,669KA37,669KA37,G,0.05,
BSE,810682,1,653KA30,653KA30,G,0.01,
BSE,810681,1,675KA34,675KA34,G,0.01,
BSE,810680,1,65GJ30,65GJ30,G,0.01,
BSE,810679,1,64GJ30A,64GJ30A,G,0.01,
BSE,810678,1,662KA32,662KA32,G,0.01,
BSE,810677,1,675KA33A,675KA33A,G,0.01,
BSE,810676,1,705MH32,705MH32,G,0.05,
BSE,810675,1,684GJ30,684GJ30,G,0.05,
BSE,810674,1,697KA31,697KA31,G,0.01,
BSE,810673,1,683GJ30,683GJ30,G,0.01,
BSE,810672,1,71MH32,71MH32,G,0.01,
BSE,810671,1,678KA32,678KA32,G,0.01,
BSE,810670,1,67GJ30,67GJ30,G,0.01,
BSE,810669,1,663GJ29,663GJ29,G,0.01,
BSE,810668,1,675KA33,675KA33,G,0.01,
BSE,810667,1,667MH31,667MH31,G,0.01,
BSE,810666,1,711TNSDL29,711TNSDL29,G,0.01,
BSE,810665,1,645GJ30,645GJ30,G,0.01,
BSE,810664,1,663KA30,663KA30,G,0.05,
BSE,810663,1,665GJ30,665GJ30,G,0.01,
BSE,810662,1,65KA30,65KA30,G,0.01,
BSE,810661,1,664KA32,664KA32,G,0.05,
BSE,810660,1,649KA31,649KA31,G,0.01,
BSE,810659,1,649MH31,649MH31,G,0.01,
BSE,810658,1,739MAHSDL30,739MAHSDL30,G,0.01,
BSE,810657,1,64KA31,64KA31,G,0.01,
BSE,810656,1,633TN30,633TN30,G,0.01,
BSE,810655,1,656AP31,656AP31,G,0.01,
BSE,810654,1,644GJ29,644GJ29,G,0.01,
BSE,810653,1,654GJ30,654GJ30,G,0.01,
BSE,810652,1,66TN29,66TN29,G,0.01,
BSE,810651,1,659RJ30,659RJ30,G,0.05,
BSE,810650,1,670RJ50,670RJ50,G,0.01,
BSE,810649,1,669TN50,669TN50,G,0.05,
BSE,810648,1,654RJ30,654RJ30,G,0.01,
BSE,810647,1,657MH31,657MH31,G,0.01,
BSE,810646,1,72KARSDL29,72KARSDL29,G,0.05,
BSE,810645,1,654MH30,654MH30,G,0.01,
BSE,810644,1,678RJ30,678RJ30,G,0.01,
BSE,810643,1,672PN30,672PN30,G,0.01,
BSE,810642,1,673TN30,673TN30,G,0.01,
BSE,810641,1,775TN30,775TN30,G,0.01,
BSE,810640,1,669UP30,669UP30,G,0.01,
BSE,810639,1,669MP30,669MP30,G,0.01,
BSE,810638,1,671RJ30,671RJ30,G,0.01,
BSE,810637,1,686UP30,686UP30,G,0.01,
BSE,810636,1,694TN50,694TN50,G,0.01,
BSE,810635,1,76MH30,76MH30,G,0.05,
BSE,810634,1,783MH30,783MH30,G,0.01,
BSE,810633,1,773GJ29,773GJ29,G,0.05,
BSE,810632,1,714MH29,714MH29,G,0.05,
BSE,810631,1,717KA29,717KA29,G,0.05,
BSE,810630,1,723KA28,723KA28,G,0.05,
BSE,810629,1,717MHSDL,717MHSDL,G,0.01,
BSE,810628,1,724MHSDL29,724MHSDL29,G,0.01,
BSE,810627,1,808GUJSDL28,808GUJSDL28,G,0.05,
BSE,810626,1,765TNSDL27,765TNSDL27,G,0.01,
BSE,810624,1,731GUJ2029,731GUJ2029,G,0.05,
BSE,810623,1,751APSDL37,751APSDL37,G,0.05,
BSE,810622,1,814GJSDL29,814GJSDL29,G,0.05,
BSE,810621,1,817GJ2029,817GJ2029,G,0.05,
BSE,810620,1,815MH2030,815MH2030,G,0.05,
BSE,810619,1,814GJ2029,814GJ2029,G,0.05,
BSE,810618,1,818TN2028,818TN2028,G,0.05,
BSE,810617,1,83GUJ2029,83GUJ2029,G,0.05,
BSE,810616,1,84RAJ2029,84RAJ2029,G,0.05,
BSE,810615,1,831KSDL29,831KSDL29,G,0.05,
BSE,810614,1,844RSDL29,844RSDL29,G,0.01,
BSE,810613,1,835GJSDL29,835GJSDL29,G,0.05,
BSE,810612,1,838GJSDL29,838GJSDL29,G,0.05,
BSE,810611,1,828GUJ2029A,828GUJ2029A,G,0.05,
BSE,810610,1,828GUJ2029,828GUJ2029,G,0.05,
BSE,810609,1,830GJSDL202,830GJSDL202,G,0.05,
BSE,810608,1,827GUJ2029,827GUJ2029,G,0.05,
BSE,810607,1,808MHSDL28,808MHSDL28,G,0.05,
BSE,810603,1,826MHSDL29,826MHSDL29,G,0.01,
BSE,810602,1,825GJSDL29,825GJSDL29,G,0.05,
BSE,810601,1,850GJSDL28,850GJSDL28,G,0.05,
BSE,810600,1,858GJSDL28,858GJSDL28,G,0.05,
BSE,810599,1,861GJSDL28,861GJSDL28,G,0.01,
BSE,810598,1,870GJSDL28,870GJSDL28,G,0.01,
BSE,810597,1,853RJSDL28,853RJSDL28,G,0.01,
BSE,810596,1,795GJSDL28,795GJSDL28,G,0.05,
BSE,810594,1,815TN2028,815TN2028,G,0.05,
BSE,810592,1,798GJSDL26,798GJSDL26,G,0.05,
BSE,810590,1,773RJ2027,773RJ2027,G,0.01,
BSE,810588,1,805TN2028,805TN2028,G,0.01,
BSE,810587,1,798GUJ2026,798GUJ2026,G,0.05,
BSE,810585,1,816GUJ2028,816GUJ2028,G,0.05,
BSE,810583,1,775GUJ2027,775GUJ2027,G,0.05,
BSE,810581,1,828RJ2028,828RJ2028,G,0.05,
BSE,810580,1,807RJ2026,807RJ2026,G,0.05,
BSE,810579,1,805GUJ2028,805GUJ2028,G,0.05,
BSE,810578,1,823GUJ2028,823GUJ2028,G,0.05,
BSE,810577,1,780GUJ2027,780GUJ2027,G,0.05,
BSE,810576,1,835GUJ2028,835GUJ2028,G,0.05,
BSE,810575,1,771GUJ2027,771GUJ2027,G,0.05,
BSE,810574,1,775GUJ2028,775GUJ2028,G,0.05,
BSE,805192,1,364TB11327,364TB11327,G,0.01,
BSE,805191,1,182TB10926,182TB10926,G,0.01,
BSE,805190,1,91TB110626,91TB110626,G,0.01,
BSE,805189,1,364TB40327,364TB40327,G,0.01,
BSE,805188,1,182TB30926,182TB30926,G,0.01,
BSE,805187,1,91TB040626,91TB040626,G,0.01,
BSE,805186,1,364TB25227,364TB25227,G,0.01,
BSE,805185,1,182TB27826,182TB27826,G,0.01,
BSE,805184,1,91TB280526,91TB280526,G,0.01,
BSE,805183,1,364TB19227,364TB19227,G,0.01,
BSE,805182,1,182TB21826,182TB21826,G,0.01,
BSE,805181,1,91TB220526,91TB220526,G,0.01,
BSE,805180,1,364TB11227,364TB11227,G,0.01,
BSE,805179,1,182TB13826,182TB13826,G,0.01,
BSE,805178,1,91TB140526,91TB140526,G,0.01,
BSE,805177,1,364TB40227,364TB40227,G,0.01,
BSE,805176,1,182TB60826,182TB60826,G,0.01,
BSE,805175,1,91TB070526,91TB070526,G,0.01,
BSE,805174,1,364TB28127,364TB28127,G,0.01,
BSE,805173,1,182TB30726,182TB30726,G,0.01,
BSE,805172,1,91TB300426,91TB300426,G,0.01,
BSE,805171,1,364TB21127,364TB21127,G,0.01,
BSE,805170,1,182TB23726,182TB23726,G,0.01,
BSE,805169,1,91TB230426,91TB230426,G,0.01,
BSE,805168,1,364TB15127,364TB15127,G,0.01,
BSE,805167,1,182TB17726,182TB17726,G,0.01,
BSE,805166,1,91TB170426,91TB170426,G,0.01,
BSE,805165,1,364TB70127,364TB70127,G,0.01,
BSE,805164,1,182TB90726,182TB90726,G,0.01,
BSE,805163,1,91TB090426,91TB090426,G,0.01,
BSE,805162,1,364T251226,364T251226,G,0.01,
BSE,805161,1,182TB26626,182TB26626,G,0.01,
BSE,805160,1,91TB270326,91TB270326,G,0.01,
BSE,805159,1,364T171226,364T171226,G,0.01,
BSE,805158,1,182TB18626,182TB18626,G,0.01,
BSE,805156,1,364T101226,364T101226,G,0.01,
BSE,805155,1,182TB11626,182TB11626,G,0.01,
BSE,805153,1,364TB31126,364TB31126,G,0.01,
BSE,805152,1,182TB04626,182TB04626,G,0.01,
BSE,805150,1,364T261126,364T261126,G,0.01,
BSE,805149,1,182TB28526,182TB28526,G,0.01,
BSE,805147,1,364T191126,364T191126,G,0.01,
BSE,805146,1,182TB21526,182TB21526,G,0.01,
BSE,805144,1,364T121126,364T121126,G,0.01,
BSE,805143,1,182TB14526,182TB14526,G,0.01,
BSE,805141,1,364TB61126,364TB61126,G,0.01,
BSE,805140,1,182TB08526,182TB08526,G,0.01,
BSE,805138,1,364T291026,364T291026,G,0.01,
BSE,805137,1,182T30426,182T30426,G,0.01,
BSE,805135,1,364T221026,364T221026,G,0.01,
BSE,805134,1,182TB23426,182TB23426,G,0.01,
BSE,805132,1,364T151026,364T151026,G,0.01,
BSE,805131,1,182TB16426,182TB16426,G,0.01,
BSE,805129,1,364TB81026,364TB81026,G,0.01,
BSE,805128,1,182TB90426,182TB90426,G,0.01,
BSE,805126,1,364TB21026,364TB21026,G,0.01,
BSE,805125,1,182TB30426,182TB30426,G,0.01,
BSE,805123,1,364TB24926,364TB24926,G,0.01,
BSE,805122,1,182TB26326,182TB26326,G,0.01,
BSE,805120,1,364TB17926,364TB17926,G,0.01,
BSE,805117,1,364TB10926,364TB10926,G,0.01,
BSE,805114,1,364TB30926,364TB30926,G,0.01,
BSE,805111,1,364TB28826,364TB28826,G,0.01,
BSE,805108,1,364TB20826,364TB20826,G,0.01,
BSE,805105,1,364TB13826,364TB13826,G,0.01,
BSE,805102,1,364TB06826,364TB06826,G,0.01,
BSE,805099,1,364TB30726,364TB30726,G,0.01,
BSE,805096,1,364TB23726,364TB23726,G,0.01,
BSE,805093,1,364TB16726,364TB16726,G,0.01,
BSE,805090,1,364TB90726,364TB90726,G,0.01,
BSE,805087,1,364TB20726,364TB20726,G,0.01,
BSE,805084,1,364TB25626,364TB25626,G,0.01,
BSE,805081,1,364TB18626,364TB18626,G,0.01,
BSE,805078,1,364TB11626,364TB11626,G,0.01,
BSE,805075,1,364TB04626,364TB04626,G,0.01,
BSE,805072,1,364TB28526,364TB28526,G,0.01,
BSE,805069,1,364TB21526,364TB21526,G,0.01,
BSE,805066,1,364TB14526,364TB14526,G,0.01,
BSE,805063,1,364TB70526,364TB70526,G,0.01,
BSE,805060,1,364TB10526,364TB10526,G,0.01,
BSE,805057,1,364TB23426,364TB23426,G,0.01,
BSE,805054,1,364TB16426,364TB16426,G,0.01,
BSE,805051,1,364TB10426,364TB10426,G,0.01,
BSE,805048,1,364T020426,364T020426,G,0.01,
BSE,805045,1,364TB26326,364TB26326,G,0.01,
BSE,804149,1,091TB190919,091TB190919,G,0.01,
BSE,800815,1,743GOI2076,743GOI2076,G,0.01,
BSE,800814,1,GS22FEB38,GS22FEB38,G,0.01,
